id,decile_score,Race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,c_charge_degree
5346,1,False,1,0,1,0,27,1.0,1.0,True
5347,1,False,1,0,0,0,5,1.0,3.0,False
5348,1,False,1,0,0,0,0,1.0,2.0,True
5349,0,True,0,0,0,0,0,1.0,7.0,False
5350,0,True,1,0,0,0,2,1.0,33.0,False
5351,1,True,0,0,0,1,0,1.0,1.0,True
5352,1,False,0,0,0,0,0,0.0,1.0,True
5354,0,False,0,0,0,0,1,1.0,124.0,True
5358,1,False,0,0,0,0,0,1.0,1.0,True
5360,1,True,1,0,0,0,8,0.0,39.0,False
5363,1,False,0,0,0,0,1,1.0,2.0,True
5364,1,True,0,0,0,0,0,0.0,1.0,True
5365,1,True,1,0,0,0,0,1.0,1.0,False
5366,0,True,1,0,0,0,16,4.0,11.0,False
5367,1,False,1,0,0,0,3,1.0,1.0,False
5369,1,False,1,0,0,0,0,6.0,0.0,True
5371,1,True,1,0,0,0,3,27.0,27.0,False
5372,1,False,0,0,0,0,0,3.0,1.0,False
5373,1,False,0,0,0,0,0,5.0,1.0,False
5374,1,False,0,0,2,1,3,1.0,1.0,True
5379,0,False,0,0,1,0,11,1.0,5.0,False
5380,0,False,0,1,0,1,11,0.0,0.0,False
5381,1,False,1,0,0,0,4,1.0,1.0,True
5382,1,False,0,0,0,0,0,1.0,1.0,False
5383,0,False,0,0,0,0,1,1.0,434.0,False
5386,1,True,1,0,0,0,1,1.0,1.0,False
5387,1,False,1,0,0,0,0,1.0,2.0,True
5388,0,True,1,0,0,0,7,1.0,70.0,False
5389,0,False,0,0,0,1,1,1.0,1.0,False
5390,0,False,0,0,0,0,0,1.0,7.0,False
5391,1,True,1,0,0,0,3,1.0,1.0,False
5392,1,False,1,0,0,0,1,0.0,1.0,True
5394,1,True,1,0,0,0,3,1.0,191.0,False
5395,1,False,0,0,0,0,2,1.0,246.0,False
5398,0,False,0,0,0,0,0,1.0,1.0,True
5399,1,True,1,0,0,0,0,2.0,2.0,False
5400,1,False,0,0,1,0,9,17.0,13.0,False
5402,0,False,0,0,0,0,2,16.0,116.0,False
5403,0,False,1,0,0,0,8,0.0,2.0,False
5404,1,False,1,0,0,0,2,2.0,1.0,True
5405,1,False,1,0,0,0,5,1.0,1.0,True
5410,1,False,1,0,0,0,0,1.0,1.0,False
5411,1,False,0,0,0,0,1,1.0,2.0,False
5416,1,False,1,0,0,0,2,1.0,2.0,True
5417,1,True,1,0,0,0,0,2.0,1.0,True
5418,1,False,0,0,0,0,0,1.0,2.0,False
5420,1,False,0,0,0,0,2,22.0,16.0,False
5423,1,True,1,0,0,0,2,19.0,19.0,False
5425,0,False,1,0,0,0,0,1.0,29.0,False
5427,1,False,1,0,0,0,2,1.0,2.0,False
5428,1,True,0,0,0,0,5,1.0,102.0,False
5430,1,False,0,0,0,0,3,1.0,4.0,False
5431,1,True,1,0,0,0,3,9.0,1.0,True
5432,1,True,1,0,0,0,9,24.0,20.0,True
5433,0,False,0,0,0,0,1,1.0,4.0,False
5434,1,False,1,0,0,0,2,28.0,1.0,True
5436,1,True,1,0,0,0,1,4.0,3.0,True
5438,0,False,0,0,0,0,1,1.0,2.0,False
5439,1,False,1,0,0,0,3,1.0,46.0,True
5440,1,False,1,0,0,0,3,0.0,0.0,False
5441,1,False,1,0,0,0,0,1.0,2.0,True
5443,0,False,0,1,0,0,2,1.0,1.0,False
5444,1,True,1,0,0,0,1,1.0,21.0,False
5446,1,False,1,0,0,0,4,1.0,1.0,False
5447,0,False,1,1,0,0,21,1.0,6.0,True
5448,1,True,0,0,0,0,0,1.0,1.0,False
5449,1,True,1,0,0,0,1,1.0,1.0,False
5451,1,True,1,0,0,0,2,1.0,2.0,False
5453,0,False,0,0,0,0,4,1.0,6.0,False
5454,1,True,0,0,0,0,0,0.0,0.0,False
5455,1,True,1,0,0,1,4,1.0,0.0,False
5456,0,False,1,0,0,0,20,0.0,36.0,False
5458,1,False,0,0,0,0,1,1.0,2.0,False
5459,1,False,1,0,0,0,0,0.0,1.0,True
5461,1,False,1,0,0,0,1,0.0,0.0,False
5463,1,False,0,0,0,0,1,1.0,1.0,False
5465,0,False,0,0,0,0,0,1.0,33.0,False
5472,1,True,0,0,0,0,0,1.0,2.0,False
5473,1,False,0,0,0,0,0,1.0,1.0,False
5474,1,False,0,0,0,0,4,0.0,0.0,False
5475,1,False,0,0,0,0,0,1.0,1.0,True
5476,1,False,0,0,0,0,0,1.0,1.0,True
5477,1,True,1,0,0,0,0,1.0,1.0,False
5479,0,False,0,0,0,0,3,1.0,34.0,False
5482,1,False,0,0,0,0,5,1.0,62.0,False
5483,1,True,1,0,0,0,5,0.0,7.0,False
5484,1,True,1,0,0,0,1,1.0,17.0,False
5485,0,False,0,0,0,1,0,1.0,5.0,False
5489,0,False,0,0,0,0,7,1.0,68.0,False
5491,1,True,0,0,0,0,0,1.0,1.0,False
5494,1,False,1,0,0,0,1,8.0,2.0,True
5495,1,False,1,0,0,0,13,13.0,1.0,False
5496,1,False,0,0,0,0,2,1.0,1.0,False
5497,1,False,1,0,0,0,0,1.0,1.0,True
5500,1,True,1,0,0,0,7,1.0,0.0,False
5501,1,False,1,0,0,0,3,1.0,4.0,False
5502,1,False,0,0,0,0,1,1.0,0.0,False
5505,1,False,1,0,0,0,0,1.0,218.0,False
5506,1,True,0,0,0,0,3,1.0,7.0,False
5508,1,False,0,0,0,0,1,5.0,2.0,True
5511,1,True,1,0,0,0,0,1.0,30.0,True
5512,1,False,1,0,0,0,1,8.0,6.0,True
5514,1,False,1,0,0,0,0,0.0,0.0,True
5515,1,False,1,0,0,0,1,1.0,2.0,True
5517,1,False,1,0,0,0,0,1.0,4.0,False
5518,1,True,1,0,0,0,1,0.0,0.0,True
5519,1,False,1,0,0,0,0,1.0,2.0,True
5520,1,True,1,0,0,0,1,4.0,2.0,False
5522,1,False,0,0,0,0,1,24.0,1.0,True
5524,1,False,1,0,0,0,7,0.0,1.0,False
5525,1,True,1,0,0,1,5,1.0,0.0,False
5528,1,True,0,0,0,0,0,1.0,2.0,False
5531,0,True,0,0,0,2,2,0.0,0.0,False
5532,1,False,1,0,0,0,0,2.0,1.0,True
5534,1,False,1,0,0,0,5,1.0,0.0,True
5535,1,True,0,0,0,1,1,1.0,49.0,False
5537,0,False,0,0,1,0,2,1.0,35.0,True
5539,0,False,0,0,0,0,6,1.0,36.0,False
5542,1,False,0,0,0,0,0,2.0,1.0,True
5543,1,True,1,0,0,0,3,1.0,93.0,True
5544,1,False,0,0,0,0,2,1.0,1.0,False
5545,0,True,1,0,0,0,4,0.0,29.0,False
5546,1,True,1,0,0,0,0,1.0,1.0,True
5550,0,False,0,0,4,0,14,1.0,180.0,False
5551,1,False,1,0,0,0,11,1.0,18.0,False
5552,0,False,1,0,0,0,22,1.0,35.0,False
5553,1,True,0,0,0,0,0,1.0,1.0,False
5554,0,False,0,0,0,0,5,1.0,1.0,True
5556,0,False,1,0,0,1,19,1.0,212.0,False
5557,1,False,1,0,0,0,0,1.0,30.0,True
5558,1,True,0,0,0,0,1,0.0,42.0,True
5560,1,False,1,0,0,0,1,1.0,1.0,False
5561,1,False,0,0,0,0,0,1.0,2.0,False
5563,1,True,1,0,0,0,0,0.0,0.0,False
5564,1,False,1,0,0,0,5,1.0,225.0,False
5567,1,False,1,0,0,0,0,1.0,2.0,False
5569,1,False,1,0,0,0,1,25.0,1.0,True
5573,1,True,1,0,0,0,1,1.0,85.0,False
5574,1,False,0,0,0,0,2,1.0,132.0,False
5575,1,False,0,0,0,0,9,1.0,15.0,False
5578,0,False,0,0,0,3,3,1.0,44.0,False
5579,0,False,1,0,0,0,5,1.0,1.0,False
5583,1,False,1,0,0,0,11,1.0,1.0,True
5584,1,False,1,0,0,0,13,1.0,91.0,False
5586,0,False,0,0,0,0,4,0.0,1.0,False
5590,1,True,0,0,0,0,1,27.0,0.0,True
5591,1,False,0,0,0,0,6,0.0,2.0,False
5592,1,True,1,0,0,0,9,1.0,1.0,False
5593,1,True,1,0,0,0,4,0.0,0.0,True
5594,0,True,0,0,0,0,3,0.0,11.0,True
5596,1,True,0,0,0,0,0,1.0,2.0,False
5598,1,False,0,0,0,0,1,0.0,1.0,False
5599,1,True,0,0,0,0,0,2.0,1.0,True
5600,1,False,0,0,0,0,0,1.0,2.0,True
5601,1,True,1,0,0,0,1,1.0,3.0,False
5603,1,True,0,0,0,0,1,2.0,2.0,True
5604,1,False,1,0,0,0,8,0.0,3.0,False
5605,1,False,1,0,0,0,0,1.0,1.0,False
5607,1,True,1,0,0,0,2,21.0,19.0,False
5609,1,False,1,0,0,0,22,1.0,69.0,False
5611,1,False,0,0,0,0,4,1.0,1.0,True
5613,1,True,1,0,0,0,0,1.0,4.0,True
5614,0,False,1,0,0,0,2,1.0,1.0,False
5617,1,True,1,0,0,0,1,1.0,1.0,True
5621,1,True,1,0,0,0,2,1.0,41.0,False
5623,1,True,1,0,0,0,0,1.0,18.0,True
5627,0,False,1,0,0,0,6,1.0,11.0,False
5628,1,True,1,0,0,0,1,1.0,1.0,False
5631,0,False,1,0,0,0,1,14.0,14.0,True
5632,1,True,1,0,0,0,5,1.0,6.0,True
5633,1,False,1,0,0,0,0,1.0,1.0,True
5634,1,True,1,0,0,0,0,1.0,3.0,False
5635,1,True,1,0,0,0,3,25.0,0.0,True
5637,1,False,1,0,0,0,1,1.0,1.0,True
5638,1,False,1,0,0,0,2,1.0,1.0,True
5639,1,True,1,0,0,0,4,1.0,18.0,False
5646,1,False,0,0,0,0,6,0.0,1.0,False
5647,1,False,1,0,0,0,0,1.0,1.0,True
5650,1,False,0,0,0,0,5,0.0,0.0,False
5651,1,True,1,0,0,0,12,1.0,1.0,False
5652,1,False,1,0,0,0,2,1.0,2.0,False
5654,1,False,1,0,0,0,0,1.0,1.0,False
5655,1,True,0,0,0,0,0,1.0,1.0,True
5657,0,False,1,0,0,0,7,0.0,37.0,False
5658,1,False,0,0,0,0,0,0.0,0.0,False
5659,1,True,1,0,0,0,1,30.0,29.0,True
5660,1,True,1,0,0,0,0,1.0,127.0,False
5664,1,False,1,0,0,0,2,0.0,0.0,False
5665,1,True,1,0,0,0,4,11.0,8.0,False
5666,1,True,1,0,0,0,3,1.0,3.0,False
5667,1,False,1,0,0,0,5,1.0,2.0,True
5668,1,False,1,0,0,0,3,1.0,13.0,False
5669,0,False,1,0,0,0,17,0.0,0.0,False
5671,1,True,1,0,0,0,3,0.0,0.0,False
5672,1,False,1,0,0,0,0,1.0,1.0,True
5673,1,False,1,0,0,0,10,1.0,1.0,False
5675,1,True,1,0,0,0,5,0.0,0.0,True
5676,1,True,0,0,0,0,0,1.0,1.0,True
5677,1,True,1,0,0,0,10,0.0,2.0,False
5678,0,False,1,0,1,0,16,1.0,242.0,False
5680,1,False,1,0,0,0,6,1.0,2.0,True
5681,0,False,1,0,0,0,4,1.0,24.0,False
5684,1,False,0,0,0,0,0,0.0,1.0,False
5685,1,False,1,0,0,0,1,1.0,126.0,True
5686,1,True,1,0,0,0,0,3.0,0.0,True
5687,0,True,1,0,0,0,1,1.0,10.0,False
5689,1,True,0,0,0,0,1,11.0,9.0,False
5692,1,True,1,0,0,0,0,1.0,1.0,True
5693,1,False,1,10,0,0,14,1.0,174.0,False
5695,1,True,1,0,0,0,0,0.0,1.0,True
5697,1,False,0,0,0,0,0,1.0,1.0,True
5698,1,False,1,0,0,0,0,0.0,0.0,True
5699,1,False,1,0,0,0,0,1.0,1.0,False
5700,1,True,0,0,0,0,4,2.0,1.0,False
5701,1,False,0,0,0,0,0,1.0,23.0,True
5703,1,False,1,0,0,0,0,3.0,1.0,False
5711,0,True,1,0,0,0,2,0.0,5.0,False
5713,1,False,0,0,0,0,2,1.0,1.0,True
5716,1,False,1,0,0,0,5,1.0,4.0,False
5717,1,False,1,0,0,0,1,1.0,1.0,True
5719,1,False,0,0,1,2,1,1.0,1.0,False
5722,1,False,1,0,0,0,9,1.0,5.0,False
5724,1,True,1,0,0,0,1,1.0,1.0,True
5725,1,False,0,0,0,1,2,0.0,0.0,False
5726,1,True,1,0,0,0,1,1.0,2.0,True
5727,1,False,1,0,0,0,21,1.0,30.0,False
5728,1,False,0,0,0,0,1,1.0,1.0,False
5729,1,True,0,0,1,0,4,1.0,33.0,True
5730,0,False,1,0,2,0,22,1.0,4.0,False
5732,1,True,1,0,0,0,0,1.0,1.0,True
5733,1,False,0,0,0,0,0,0.0,0.0,False
5735,1,False,1,0,0,0,0,1.0,1.0,False
5736,1,True,1,0,0,0,0,0.0,1.0,True
5738,1,False,1,0,0,0,3,18.0,2.0,False
5740,1,False,1,0,0,0,9,1.0,1.0,True
5741,1,True,0,0,0,0,0,1.0,2.0,True
5742,1,False,1,0,0,0,1,1.0,1.0,False
5743,1,True,1,0,0,0,0,3.0,1.0,True
5745,1,False,0,0,0,0,2,1.0,27.0,False
5748,1,False,0,0,1,0,2,1.0,1.0,False
5749,1,False,0,0,0,0,6,1.0,1.0,True
5753,1,True,0,0,0,0,0,0.0,56.0,True
5754,1,False,1,0,0,0,13,1.0,1.0,False
5756,1,False,1,0,0,0,4,0.0,0.0,False
5757,1,False,0,0,0,0,1,1.0,1.0,True
5759,0,False,0,0,0,0,1,1.0,41.0,False
5760,1,True,1,0,0,0,0,1.0,1.0,True
5761,1,True,1,0,0,0,0,1.0,1.0,False
5762,1,True,1,0,0,0,0,1.0,1.0,True
5763,1,False,0,0,0,0,0,0.0,0.0,False
5765,0,False,1,1,0,1,19,1.0,13.0,False
5768,1,False,1,0,0,0,7,1.0,1.0,True
5769,1,False,1,0,0,0,1,1.0,1.0,True
5772,1,True,1,0,0,0,5,2.0,0.0,False
5773,1,False,1,0,0,0,1,1.0,1.0,False
5774,1,True,1,0,0,0,1,26.0,1.0,False
5776,1,True,0,0,0,0,1,0.0,0.0,False
5779,1,False,1,2,0,0,4,1.0,2.0,True
5782,1,False,1,0,0,0,2,10.0,9.0,False
5784,1,True,1,0,0,0,3,1.0,1.0,False
5785,1,False,1,0,0,0,0,1.0,1.0,False
5787,1,True,1,0,0,0,0,0.0,1.0,True
5789,1,False,1,0,0,0,0,1.0,1.0,True
5792,1,True,1,0,0,0,1,15.0,4.0,True
5793,1,False,1,0,0,0,1,1.0,1.0,False
5795,1,True,0,0,0,0,0,1.0,1.0,True
5797,1,False,1,0,0,0,10,0.0,149.0,False
5801,1,True,1,0,0,0,6,0.0,2.0,False
5804,0,False,0,0,0,4,8,1.0,215.0,False
5806,1,True,1,0,0,0,0,1.0,1.0,False
5808,1,False,1,0,0,0,8,1.0,349.0,False
5809,1,False,1,1,0,1,20,1.0,47.0,True
5810,1,False,1,0,0,0,10,1.0,1.0,True
5811,1,False,0,0,0,0,1,1.0,6.0,False
5812,1,False,1,0,0,0,4,26.0,1.0,False
5813,1,False,1,0,0,0,0,3.0,34.0,False
5814,0,True,1,0,0,0,0,1.0,30.0,True
5816,1,False,0,0,1,0,2,1.0,1.0,False
5817,1,True,0,0,0,0,0,1.0,2.0,True
5818,1,False,0,0,0,0,0,1.0,2.0,False
5820,1,True,0,0,0,0,2,1.0,1.0,False
5821,1,True,1,0,0,0,3,0.0,0.0,True
5824,1,False,0,0,0,0,0,0.0,1.0,True
5825,0,False,0,0,0,0,11,1.0,51.0,False
5826,1,True,1,0,0,0,0,0.0,37.0,False
5827,1,False,0,0,0,0,2,1.0,1.0,True
5828,0,False,1,0,0,0,7,0.0,0.0,False
5831,1,False,0,0,1,0,1,1.0,1.0,False
5832,1,True,1,0,0,0,1,1.0,1.0,False
5833,1,True,1,0,0,0,3,1.0,2.0,False
5836,1,False,0,0,0,1,1,1.0,1.0,True
5837,1,True,1,0,0,0,0,2.0,1.0,True
5838,1,True,1,0,0,0,0,0.0,0.0,True
5842,0,False,0,0,0,1,16,1.0,1.0,False
5846,1,False,1,0,0,0,3,6.0,5.0,True
5849,1,False,0,0,0,0,0,0.0,1.0,True
5850,1,True,0,0,0,0,2,1.0,1.0,True
5851,1,True,1,0,0,0,16,1.0,1.0,False
5852,1,False,1,0,0,0,1,1.0,1.0,False
5853,1,False,0,0,0,0,0,1.0,1.0,False
5854,1,False,0,0,0,0,0,1.0,1.0,True
5856,0,False,1,2,2,1,19,1.0,180.0,False
5857,1,False,0,0,0,0,1,0.0,0.0,False
5858,1,True,0,0,0,0,0,0.0,1.0,True
5863,1,False,1,0,0,0,13,0.0,243.0,False
5864,1,False,0,0,0,0,2,1.0,1.0,False
5865,1,False,1,0,0,0,4,12.0,2.0,False
5867,1,False,1,0,0,0,0,1.0,0.0,True
5869,1,True,0,1,0,0,2,1.0,1.0,False
5871,1,True,1,0,0,0,2,0.0,97.0,False
5873,0,False,1,0,0,0,14,1.0,1.0,False
5875,1,False,0,0,0,0,0,1.0,1.0,True
5877,0,False,1,0,1,0,8,0.0,239.0,False
5878,1,False,0,0,0,0,4,27.0,2.0,False
5880,1,False,0,0,0,0,0,1.0,1.0,False
5881,1,False,0,0,0,0,0,0.0,0.0,False
5882,1,False,1,0,0,0,0,1.0,1.0,False
5883,1,True,0,0,0,0,2,1.0,9.0,False
5885,1,True,1,0,0,0,2,23.0,2.0,False
5886,1,True,1,0,0,0,0,0.0,4.0,True
5887,1,False,0,0,0,0,2,1.0,2.0,False
5889,1,False,1,0,0,0,2,1.0,1.0,False
5890,1,False,0,0,0,0,0,1.0,1.0,True
5891,1,True,1,0,0,0,0,1.0,1.0,False
5892,1,False,0,0,0,0,0,2.0,1.0,False
5895,1,True,0,0,0,0,1,0.0,0.0,False
5898,1,True,0,0,0,0,0,1.0,1.0,True
5899,1,False,1,0,0,0,0,1.0,1.0,False
5902,0,False,0,5,0,0,5,1.0,1.0,False
5904,0,False,0,0,0,0,4,1.0,1.0,False
5905,1,True,1,0,0,0,9,1.0,425.0,False
5906,1,False,1,0,0,0,3,1.0,1.0,True
5907,0,False,1,0,0,0,13,1.0,1.0,False
5914,1,False,0,0,0,0,2,0.0,0.0,False
5915,0,True,0,0,0,0,0,1.0,1.0,False
5916,0,False,1,0,0,0,22,1.0,2.0,True
5917,1,False,1,0,0,0,1,1.0,4.0,True
5921,1,True,1,0,0,0,4,1.0,2.0,True
5923,1,True,0,0,0,0,2,1.0,4.0,False
5926,1,False,1,0,0,0,0,0.0,0.0,True
5928,1,True,1,0,0,0,0,2.0,2.0,False
5929,1,True,0,0,0,0,2,0.0,0.0,False
5930,0,True,1,0,0,0,0,1.0,31.0,False
5931,1,True,0,0,0,0,1,1.0,10.0,False
5934,1,False,0,0,0,0,0,0.0,0.0,False
5935,1,False,0,0,0,0,3,1.0,2.0,False
5937,1,False,0,0,0,0,0,0.0,0.0,True
5938,1,False,0,0,0,0,4,1.0,9.0,True
5939,1,True,1,0,0,0,2,1.0,1.0,False
5942,1,True,0,0,0,0,1,1.0,3.0,False
5943,1,False,1,0,0,0,2,1.0,29.0,False
5946,1,False,0,0,0,0,0,1.0,2.0,True
5947,1,True,1,0,0,0,2,1.0,2.0,True
5951,1,False,1,0,0,0,0,2.0,1.0,False
5953,1,False,1,0,0,0,18,0.0,1.0,False
5954,1,False,1,0,0,0,0,7.0,6.0,True
5957,0,False,0,0,0,0,6,1.0,18.0,False
5958,1,False,0,0,0,0,1,15.0,15.0,False
5960,1,True,1,0,0,0,0,1.0,1.0,True
5963,1,True,0,0,0,0,1,1.0,1.0,False
5964,1,False,0,0,0,0,1,6.0,1.0,False
5968,1,True,1,0,0,0,9,1.0,59.0,False
5969,1,True,1,0,0,0,0,2.0,1.0,True
5970,1,True,1,0,0,0,2,0.0,1.0,False
5971,1,True,1,0,0,0,3,1.0,13.0,False
5973,1,True,1,0,0,0,6,11.0,19.0,True
5974,1,False,0,0,1,0,1,1.0,1.0,False
5975,1,True,1,0,0,0,2,1.0,2.0,False
5976,1,True,0,0,0,0,1,21.0,0.0,False
5978,0,False,0,0,0,0,5,1.0,35.0,False
5981,1,True,1,0,0,0,1,0.0,6.0,True
5982,1,False,0,0,0,0,0,0.0,3.0,False
5984,1,False,1,0,0,0,4,1.0,1.0,True
5985,1,True,1,0,0,0,0,0.0,1.0,True
5987,1,True,1,0,0,0,5,0.0,119.0,False
5988,1,True,0,0,0,0,0,1.0,1.0,True
5989,1,True,1,0,0,0,0,2.0,1.0,True
5992,1,False,0,0,0,0,1,1.0,1.0,True
5993,1,True,1,0,0,0,1,1.0,1.0,True
5994,0,False,0,0,0,0,0,1.0,2.0,False
5995,1,True,1,0,0,0,6,1.0,1.0,False
5996,0,False,0,0,0,0,29,1.0,5.0,False
5997,1,True,0,0,0,0,1,5.0,1.0,False
6000,1,False,0,0,0,0,0,1.0,2.0,False
6001,0,False,1,0,0,2,11,0.0,0.0,False
6002,1,False,1,0,0,0,0,1.0,1.0,True
6004,1,False,0,0,0,0,0,1.0,1.0,False
6006,1,False,1,0,0,0,4,3.0,3.0,False
6010,1,True,1,0,0,0,0,1.0,1.0,True
6011,1,True,0,0,0,1,1,1.0,237.0,False
6013,1,True,0,0,0,0,2,24.0,23.0,False
6019,1,True,1,0,0,0,6,1.0,3.0,False
6021,1,True,1,0,0,0,3,16.0,12.0,True
6022,1,True,1,0,0,0,5,1.0,1.0,False
6023,1,False,1,0,0,0,0,1.0,28.0,False
6027,0,False,1,0,0,0,2,1.0,28.0,False
6030,1,False,1,0,0,0,10,0.0,175.0,False
6032,0,False,0,0,0,0,0,1.0,3.0,True
6034,1,True,0,0,0,0,2,1.0,15.0,False
6035,1,False,1,0,0,0,1,0.0,1.0,True
6036,1,False,0,0,0,0,0,1.0,2.0,False
6040,0,False,0,0,0,0,0,1.0,2.0,True
6041,1,True,1,0,0,0,2,1.0,1.0,False
6042,1,True,1,0,0,0,4,1.0,83.0,True
6043,1,True,1,0,0,0,3,1.0,14.0,False
6044,0,False,0,0,0,0,3,1.0,2.0,False
6046,1,False,1,2,0,0,13,1.0,1.0,False
6047,1,True,1,0,0,0,2,1.0,5.0,False
6048,0,False,1,0,0,0,6,0.0,0.0,False
6051,1,False,0,0,0,2,1,1.0,1.0,True
6055,1,False,0,0,0,0,0,0.0,1.0,False
6056,0,True,1,0,0,0,17,1.0,1.0,False
6058,1,False,1,0,0,0,0,1.0,84.0,False
6062,1,True,1,0,0,0,6,23.0,1.0,False
6064,1,True,1,0,0,0,0,3.0,1.0,True
6065,1,False,1,0,0,0,19,1.0,3.0,False
6066,1,True,1,0,0,0,12,0.0,3.0,True
6067,1,False,0,0,0,0,6,1.0,1.0,True
6070,1,False,0,0,0,0,0,0.0,0.0,True
6071,1,False,1,0,0,0,11,1.0,1.0,False
6073,1,True,1,0,0,0,0,0.0,0.0,False
6074,1,False,1,0,0,0,7,1.0,1.0,False
6075,0,False,0,0,2,0,12,0.0,12.0,False
6078,1,True,0,0,0,0,0,1.0,1.0,False
6080,1,False,0,0,0,0,1,1.0,1.0,True
6081,1,True,1,0,0,0,3,1.0,10.0,True
6084,1,False,0,0,0,0,0,1.0,1.0,False
6085,1,False,1,0,0,0,4,0.0,40.0,False
6089,1,False,0,0,0,0,4,1.0,51.0,False
6094,0,True,0,0,0,1,7,1.0,1.0,False
6095,0,False,1,3,0,1,15,1.0,5.0,True
6096,0,False,0,0,0,1,1,1.0,1.0,True
6097,0,True,0,0,0,0,2,1.0,1.0,False
6100,1,True,1,0,0,0,0,1.0,1.0,False
6101,1,True,0,0,0,0,0,1.0,1.0,True
6105,1,False,0,0,0,0,4,1.0,1.0,False
6106,1,False,0,0,0,0,7,1.0,5.0,False
6107,0,True,0,0,0,0,0,1.0,2.0,False
6108,1,False,0,0,0,0,0,1.0,1.0,False
6109,1,True,0,0,0,0,0,1.0,1.0,False
6110,1,True,0,0,0,0,0,1.0,0.0,False
6111,1,False,1,0,0,0,0,0.0,0.0,True
6112,1,False,1,0,0,0,0,0.0,0.0,True
6113,1,False,1,0,0,0,1,1.0,1.0,True
6114,1,True,1,0,0,0,3,1.0,1.0,False
6116,1,False,0,0,0,0,3,1.0,1.0,False
6117,0,False,1,0,0,0,11,1.0,1.0,False
6123,1,True,0,0,0,0,2,1.0,1.0,False
6125,1,False,1,0,0,0,7,1.0,1.0,False
6127,1,False,1,0,0,0,0,1.0,2.0,True
6131,1,False,1,0,0,0,3,1.0,1.0,True
6133,1,True,1,0,0,0,0,0.0,0.0,False
6135,1,False,0,0,0,0,10,0.0,2.0,True
6137,1,True,1,0,0,0,0,1.0,1.0,False
6140,0,False,1,0,0,0,0,1.0,2.0,False
6143,1,False,1,0,0,0,5,1.0,4.0,False
6146,1,False,1,0,0,0,0,1.0,1.0,True
6147,1,False,0,0,0,0,0,1.0,1.0,False
6148,1,False,0,0,0,0,0,0.0,1.0,True
6149,1,False,0,0,0,2,0,1.0,1.0,False
6150,1,True,1,0,0,0,0,1.0,54.0,False
6152,1,False,0,0,0,0,0,1.0,2.0,True
6153,1,False,0,0,0,0,0,1.0,2.0,True
6154,1,False,1,0,0,0,1,0.0,0.0,True
6156,1,True,1,0,0,0,4,0.0,1.0,True
6159,0,False,1,0,0,0,15,0.0,104.0,False
6160,0,False,0,0,0,0,6,1.0,1.0,False
6161,1,False,1,0,0,0,6,0.0,41.0,False
6162,1,True,1,0,0,0,2,1.0,2.0,False
6164,1,False,1,0,0,0,1,11.0,9.0,False
6165,1,True,1,0,0,0,5,1.0,6.0,True
6166,1,True,0,0,0,0,1,1.0,1.0,True
6169,0,True,0,0,0,2,8,1.0,35.0,False
6170,0,False,0,0,1,0,8,1.0,1.0,True
6171,1,False,1,0,0,0,1,4.0,3.0,False
6172,1,True,1,0,0,0,2,1.0,1.0,False
6173,1,False,1,0,0,0,0,1.0,1.0,True
6177,0,False,0,1,0,0,4,1.0,3.0,False
6178,1,True,0,0,0,0,5,12.0,2.0,True
6179,1,True,1,0,0,0,6,1.0,119.0,False
6182,1,False,0,0,0,0,0,1.0,1.0,True
6183,1,True,0,0,0,0,2,1.0,1.0,True
6185,0,False,0,0,0,0,3,1.0,8.0,False
6189,1,True,1,0,0,0,1,1.0,25.0,False
6191,1,False,0,1,0,0,1,0.0,27.0,False
6192,1,True,1,0,0,0,7,1.0,1.0,False
6193,1,False,1,0,0,0,1,12.0,8.0,True
6195,1,True,0,0,1,0,3,1.0,1.0,True
6196,0,False,0,1,1,1,2,1.0,2.0,False
6198,1,True,1,0,0,0,3,0.0,0.0,False
6200,1,False,0,0,0,0,0,0.0,0.0,False
6201,1,True,1,0,0,0,1,8.0,3.0,False
6202,1,False,1,0,0,0,4,0.0,1.0,True
6203,1,False,0,0,0,0,1,1.0,7.0,True
6205,1,False,1,0,0,0,15,1.0,81.0,False
6206,1,False,1,0,0,0,1,27.0,17.0,False
6207,0,False,1,0,0,0,0,1.0,749.0,True
6208,1,False,0,0,0,0,1,0.0,0.0,False
6210,0,False,0,1,0,0,1,1.0,6.0,False
6212,1,False,1,0,0,0,0,0.0,1.0,True
6215,1,False,0,0,0,0,0,1.0,1.0,False
6216,1,False,0,0,0,0,0,1.0,1.0,False
6221,1,True,1,0,0,0,2,0.0,28.0,True
6222,1,False,0,0,0,0,0,0.0,3.0,False
6223,1,False,1,0,0,0,2,1.0,1.0,True
6224,1,False,0,0,0,0,1,0.0,11.0,False
6226,1,True,1,0,0,0,0,1.0,1.0,True
6228,1,True,1,0,0,0,0,1.0,1.0,True
6229,1,True,1,0,0,0,5,18.0,0.0,True
6230,1,False,1,0,0,0,0,1.0,1.0,True
6231,1,False,1,0,0,0,1,1.0,5.0,False
6236,1,False,1,0,0,0,0,1.0,1.0,True
6238,1,False,1,0,0,0,2,1.0,1.0,False
6239,1,False,1,0,0,0,3,1.0,3.0,False
6240,1,False,1,0,0,0,0,0.0,1.0,False
6241,1,True,1,0,2,0,2,22.0,22.0,True
